"ID","LongDec","LatDec","Date","Day","Month","Year","Point_Time","Location","Bird_Recording_Activity","Habitat_Code","Behaviour","Wedge_Tailed_Shearwater","Audubons_Shearwater","Flesh_footed_Shearwater","Red_Tailed_Tropicbird","White_tailed_Tropicbird","Masked_Bobby","Red_footed_Booby","Brown_Booby","Great_Frigatebird","Lesser_Frigatebird","Greater_Crested_Tern","Roseate_Tern","Common_Tern","Black_Naped_Tern","Little_Tern","Bridled_Tern","Sooty_Tern","White_Tern","Brown_Noddy","Lesser_Noddy","Wilsons_Storm_Petrel","Matsudairas_Storm_Petrel","White_faced_Storm_Petrel","Tahiti_Petrel","Bulwers_Petrel","Jouanins_Petrel","Charadrius_leschenaultii","Stercoriidae.sp","Unidentified_birds","Bath","Slope","Chl_Climonth","Chl_month","Chl_Week","PAR_Climonth","PAR_month","PAR_Week","SST_Climonth","SST_month","SST_Week","NPP_Climonth","NPP_month","NPP_Week","SLA_Climonth","SLA_month","SLA_Week","Dist_Coast","Dist_Atoll","Dist_Island","Dist_Group","Rat_Group","Dist_Coast_R","Atoll_R","Island_R","Dist_Coast_NR","Atoll_NR","Island_NR"
328,71.3654833333,-5.6934833333,"12-Feb-16",12,2,2016,"15.3","WofGCB","Transect","D","Foraging",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-651,10.0393133163,0.1127744019,0.0693298802,0.1108459774,48.6819992012,42.1619988915,20.275997852,29.4749993412,29.8499993328,28.6099993605,1256.8322765521,730.0819442986,577.6743300965,0.082819174,0.23159,0.195725,51.36540012318,"Peros_Banhos","Ile_Anglaise","W_Peros",1,51.36540012318,"Peros_Banhos","Ile_Anglaise",51.643158372563,"Great_Chagos_Bank","North_Brother"
329,71.3868333333,-5.6966666667,"12-Feb-16",12,2,2016,"16.3","WofGCB","Transect","D","Zero_Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-518,12.6087141037,0.1181477532,0.0680996105,0.110845978,49.1019992211,42.6599989152,20.1219978447,29.439999342,29.7099993359,28.5699993614,1317.0551345358,737.3762393493,574.3457197174,0.082819174,0.23159,0.195725,49.6098229064526,"Peros_Banhos","Ile_Anglaise","W_Peros",1,49.6098229064526,"Peros_Banhos","Ile_Anglaise",50.6527821570886,"Great_Chagos_Bank","North_Brother"
330,71.3875166667,-5.6960666667,"12-Feb-16",12,2,2016,"17.3","WofGCB","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-518,12.6087141037,0.1181477532,0.0680996105,0.110845978,49.1019992211,42.6599989152,20.1219978447,29.439999342,29.7099993359,28.5699993614,1317.0551345358,737.3762393493,574.3457197174,0.082819174,0.23159,0.195725,49.5095706199254,"Peros_Banhos","Ile_Anglaise","W_Peros",1,49.5095706199254,"Peros_Banhos","Ile_Anglaise",50.6981545081645,"Great_Chagos_Bank","North_Brother"
331,71.3866666667,-5.6960666667,"13-Feb-16",13,2,2016,"7.3","WofGCB","Transect","D","Foraging",2,3,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-518,12.6087141037,0.1181477532,0.0680996105,0.110845978,49.1019992211,42.6599989152,20.1219978447,29.439999342,29.7099993359,28.5699993614,1317.0551345358,737.3762393493,574.3457197174,0.082819174,0.23159,0.195725,49.5865606922732,"Peros_Banhos","Ile_Anglaise","W_Peros",1,49.5865606922732,"Peros_Banhos","Ile_Anglaise",50.7220150579044,"Great_Chagos_Bank","North_Brother"
332,71.3715333333,-5.6713,"13-Feb-16",13,2,2016,"8.3","WofGCB","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-861,9.2011947632,0.1127744019,0.0693298802,0.1108459774,48.6819992012,42.1619988915,20.275997852,29.4749993412,29.8499993328,28.6099993605,1256.8322765521,730.0819442986,577.6743300965,0.082819174,0.23159,0.195725,49.4807596282948,"Peros_Banhos","Ile_Anglaise","W_Peros",1,49.4807596282948,"Peros_Banhos","Ile_Anglaise",53.8201192453826,"Great_Chagos_Bank","North_Brother"
333,71.3927833333,-5.6804,"13-Feb-16",13,2,2016,"9.3","WofGCB","Transect","D","Foraging",2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-738,11.5685825348,0.1181477532,0.0680996105,0.110845978,49.1019992211,42.6599989152,20.1219978447,29.439999342,29.7099993359,28.5699993614,1317.0551345358,737.3762393493,574.3457197174,0.082819174,0.23159,0.195725,48.0429115811548,"Peros_Banhos","Ile_Anglaise","W_Peros",1,48.0429115811548,"Peros_Banhos","Ile_Anglaise",52.2464288406329,"Great_Chagos_Bank","North_Brother"
334,71.3927,-5.6915333333,"13-Feb-16",13,2,2016,"10.3","WofGCB","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-633,12.8007631302,0.1181477532,0.0680996105,0.110845978,49.1019992211,42.6599989152,20.1219978447,29.439999342,29.7099993359,28.5699993614,1317.0551345358,737.3762393493,574.3457197174,0.082819174,0.23159,0.195725,48.7503413418822,"Peros_Banhos","Ile_Anglaise","W_Peros",1,48.7503413418822,"Peros_Banhos","Ile_Anglaise",51.0455613191455,"Great_Chagos_Bank","North_Brother"
335,71.3916,-5.696,"13-Feb-16",13,2,2016,"12.3","WofGCB","Transect","D","Foraging",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-518,12.6087141037,0.1181477532,0.0680996105,0.110845978,49.1019992211,42.6599989152,20.1219978447,29.439999342,29.7099993359,28.5699993614,1317.0551345358,737.3762393493,574.3457197174,0.082819174,0.23159,0.195725,49.1362503833428,"Peros_Banhos","Ile_Anglaise","W_Peros",1,49.1362503833428,"Peros_Banhos","Ile_Anglaise",50.5930007929067,"Great_Chagos_Bank","North_Brother"
336,71.39055,-5.6661166667,"13-Feb-16",13,2,2016,"13.3","WofGCB","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-922,9.1146602631,0.1155832559,0.0637223497,0.1108459765,49.2399992277,43.9639989771,20.0459978411,29.5649993392,29.6999993362,28.5499993619,1289.7658912753,720.2282177314,572.6986254519,0.082819174,0.23159,0.195725,47.386766573792,"Peros_Banhos","Ile_Anglaise","W_Peros",1,47.386766573792,"Peros_Banhos","Ile_Anglaise",53.8489902146263,"Great_Chagos_Bank","North_Brother"
337,71.4812833333,-5.64275,"13-Feb-16",13,2,2016,"15","WofGCB","Transect","D","Foraging",NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1151,4.5764722824,0.1269687414,0.0692458153,0.1108459772,49.3759992342,43.9359989758,18.9479977889,29.484999341,29.6149993381,28.6399993598,1401.043891767,773.5456783048,541.2773050571,0.082819174,0.23159,0.195725,37.625525398745,"Peros_Banhos","Ile_Anglaise","W_Peros",1,37.625525398745,"Peros_Banhos","Ile_Anglaise",45.5498048359558,"Peros_Banhos","Coin_de_Mire"
338,71.5114166667,-5.748,"13-Feb-16",13,2,2016,"16.15","WofGCB","Transect","D","Foraging",2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-943,9.1558904648,0.1389593482,0.0958207548,0.1108459879,48.6959992019,44.255998991,20.9319978831,29.5249993401,30.1149993269,28.8049993562,1489.0333700033,973.2383146709,591.0051746374,0.0821123894,0.2358833333,0.1986125,43.2171499623523,"Peros_Banhos","Ile_de_Coin","W_Peros",1,43.2171499623523,"Peros_Banhos","Ile_de_Coin",43.2833089441526,"Great_Chagos_Bank","North_Brother"
339,71.6127,-6.2206166667,"14-Feb-16",14,2,2016,"8.3","GCB","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,3,15,1,NA,1,NA,NA,NA,NA,NA,NA,3,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,0.1539113671,0.2107990086,0.1657053232,0.110882295,48.1579991763,43.3919989499,18.6119977729,29.3699993435,29.6049993383,28.5249993624,2093.3977721086,1555.1071136724,534.4740414794,0.0863952802,0.2336433333,0.201525,9.65573440259884,"Great_Chagos_Bank","South_Brother","GCB_W",0,31.7154511205441,"Great_Chagos_Bank","Eagle_Island",9.65573440259884,"Great_Chagos_Bank","South_Brother"
340,71.7356666667,-6.2553666667,"14-Feb-16",14,2,2016,"9.3","GCB","Transect","D","Foraging",NA,5,NA,NA,NA,NA,2,1,13,NA,7,NA,NA,NA,NA,NA,NA,NA,24,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,0.3107684851,0.1695107222,0.1107627898,0.1109082749,48.0779991725,44.3899989973,22.2679979466,29.4599993415,29.4649993414,28.1199993715,1740.1783794046,1142.7294703105,641.2769323533,0.0863952802,0.2336433333,0.201525,23.489961619132,"Great_Chagos_Bank","South_Brother","GCB_W",0,45.7126832046066,"Great_Chagos_Bank","Eagle_Island",23.489961619132,"Great_Chagos_Bank","South_Brother"
341,71.83505,-6.3081333333,"14-Feb-16",14,2,2016,"10.3","GCB","Transect","D","Foraging",1,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84,1.300388217,0.172409147,0.0985409468,0.1109441914,47.5099991455,45.6559990575,22.6379979642,29.4049993427,29.6349993376,28.2649993682,1748.5675869413,1056.0907753239,648.5623341504,0.087020944,0.2310733333,0.2058125,35.9191487955333,"Great_Chagos_Bank","South_Brother","GCB_W",0,57.6389433306008,"Great_Chagos_Bank","Eagle_Island",35.9191487955333,"Great_Chagos_Bank","South_Brother"
342,71.8583333333,-6.3083333333,"14-Feb-16",14,2,2016,"10.35","GCB","Aggregate","D","Foraging",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94,0.4617341161,0.172409147,0.0985409468,0.1109441914,47.5099991455,45.6559990575,22.6379979642,29.4049993427,29.6349993376,28.2649993682,1748.5675869413,1056.0907753239,648.5623341504,0.087020944,0.2310733333,0.2058125,38.2761133996386,"Great_Chagos_Bank","South_Brother","GCB_W",0,60.1526225501599,"Great_Chagos_Bank","Eagle_Island",38.2761133996386,"Great_Chagos_Bank","South_Brother"
343,71.8329666667,-6.514,"14-Feb-16",14,2,2016,"12","GCB","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33,0.4787836969,0.1474586129,0.0732618645,0.1112262117,47.0499991237,43.7639989676,23.0699979847,29.4549993416,29.4299993422,28.318799367,1520.9411490124,817.6723060328,660.2583633982,0.0882448378,0.2220233333,0.208025,49.9506621691992,"Great_Chagos_Bank","South_Brother","GCB_W",0,53.2950024181461,"Egmont_Islands","Ile_Sudest",49.9506621691992,"Great_Chagos_Bank","South_Brother"
344,71.9155666667,-6.5726833333,"14-Feb-16",14,2,2016,"13","GCB","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36,0.5930314064,0.1753720194,0.0844453648,0.1113146717,47.2519991333,45.1519990335,22.1159979394,29.3249993445,29.6449993374,28.5199993625,1767.6318564879,923.2193168265,630.8224375174,0.0882448378,0.2220233333,0.208025,60.2011994301068,"Egmont_Islands","Ile_Sudest","Egmont",1,60.2011994301068,"Egmont_Islands","Ile_Sudest",60.8948181264563,"Great_Chagos_Bank","South_Brother"
345,72.0326833333,-6.6142,"14-Feb-16",14,2,2016,"14","GCB","Transect","D","Foraging",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39,0.3054457009,0.1722142994,0.0644851997,0.1114063681,46.9559991192,44.0319989803,22.7459979693,29.2799993455,29.5749993389,28.4799993634,1733.0939750905,736.9437328609,648.9302221449,0.0882584071,0.2234266667,0.2082125,72.2467986809756,"Egmont_Islands","Ile_Sudest","Egmont",1,72.2467986809756,"Egmont_Islands","Ile_Sudest",73.3612095904529,"Great_Chagos_Bank","South_Brother"
346,72.1735666667,-6.6698,"14-Feb-16",14,2,2016,"15","GCB","Transect","D","Foraging",1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31,0.1909035593,0.1822653711,0.0792528242,0.0683990866,47.6799991536,44.2039989885,24.1659980367,29.2749993457,29.6499993373,28.2499993686,1840.9562383772,861.330494792,493.0971522281,0.0882584071,0.2234266667,0.2082125,67.3894864091904,"Diego_Garcia","Middle_Islad","Diego_North",0,69.3080854022169,"Diego_Garcia","North_East",67.3894864091904,"Diego_Garcia","Middle_Islad"
347,72.2111,-6.7539833333,"14-Feb-16",14,2,2016,"16","Cauvin_B","Transect","D","Foraging",3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24,4.5389304161,0.154443413,0.0970702767,0.0683990866,47.371999139,43.1879989402,21.5859979142,29.3699993435,29.3999993429,28.3449993664,1593.3102681006,1007.0285049373,441.0496255376,0.0895646018,0.2132533333,0.2088125,57.1519263138019,"Diego_Garcia","Middle_Islad","Diego_North",0,59.0690988387646,"Diego_Garcia","North_East",57.1519263138019,"Diego_Garcia","Middle_Islad"
348,72.2059,-6.7576,"14-Feb-16",14,2,2016,"16.2","Cauvin_B","Aggregate","D","Feeding",15,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28,4.3907818794,0.154443413,0.0970702767,0.0683990866,47.371999139,43.1879989402,21.5859979142,29.3699993435,29.3999993429,28.3449993664,1593.3102681006,1007.0285049373,441.0496255376,0.0895646018,0.2132533333,0.2088125,57.0036154500222,"Diego_Garcia","Middle_Islad","Diego_North",0,58.9497405291392,"Diego_Garcia","North_East",57.0036154500222,"Diego_Garcia","Middle_Islad"
349,72.3236333333,-6.7585,"14-Feb-16",14,2,2016,"17","Cauvin_B","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13,0.9677888155,0.143426463,0.0991769135,0.0683990866,46.7759991107,44.8979990215,26.5159981484,29.4649993414,29.9649993302,28.1919993699,1478.4216822391,1025.0956742215,539.4098663232,0.089859587,0.2155166667,0.2060625,53.1531225650862,"Diego_Garcia","Middle_Islad","Diego_North",0,54.5189824824294,"Diego_Garcia","North_East",53.1531225650862,"Diego_Garcia","Middle_Islad"
350,71.84005,-6.2885833333,"15-Feb-16",15,2,2016,"7","GCB","Transect","D","Foraging",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71,1.2256543636,0.1853038967,0.097819522,0.1109154389,47.9139991647,45.1719990345,26.065998127,29.4199993424,29.6049993383,28.2649993682,1870.2456605663,1041.8654230285,739.5612980411,0.087020944,0.2310733333,0.2058125,35.5690438321139,"Great_Chagos_Bank","South_Brother","GCB_W",0,57.7237442338208,"Great_Chagos_Bank","Eagle_Island",35.5690438321139,"Great_Chagos_Bank","South_Brother"
351,71.83735,-6.3078,"15-Feb-16",15,2,2016,"7.45","GCB","Transect","D","Foraging",14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-84,1.300388217,0.172409147,0.0985409468,0.1109441914,47.5099991455,45.6559990575,22.6379979642,29.4049993427,29.6349993376,28.2649993682,1748.5675869413,1056.0907753239,648.5623341504,0.087020944,0.2310733333,0.2058125,36.1341727478557,"Great_Chagos_Bank","South_Brother","GCB_W",0,57.8780890488417,"Great_Chagos_Bank","Eagle_Island",36.1341727478557,"Great_Chagos_Bank","South_Brother"
352,71.90635,-6.3191833333,"15-Feb-16",15,2,2016,"8.4","GCB","Aggregate","D","Feeding",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67,1.0692303181,0.1738595217,0.0933602154,0.1109469675,47.8019991594,44.8959990214,22.6179979632,29.3749993434,29.5849993387,28.2649993682,1771.2602489678,999.2940698617,648.0373639721,0.087020944,0.2310733333,0.2058125,43.6384747749117,"Great_Chagos_Bank","South_Brother","GCB_W",0,65.596380754276,"Great_Chagos_Bank","Eagle_Island",43.6384747749117,"Great_Chagos_Bank","South_Brother"
353,71.9379166667,-6.3208,"15-Feb-16",15,2,2016,"9","GCB","Transect","D","Foraging",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74,0.4121041596,0.1719609648,0.0879744589,0.1109497196,47.9059991643,44.4379989996,24.2179980392,29.3899993431,29.6949993363,28.2720993681,1758.0200333105,937.2929582676,690.6571749162,0.087020944,0.2310733333,0.2058125,46.9536338979481,"Great_Chagos_Bank","South_Brother","GCB_W",0,69.043034115026,"Great_Chagos_Bank","Eagle_Island",46.9536338979481,"Great_Chagos_Bank","South_Brother"
354,71.9035333333,-6.3055,"15-Feb-16",15,2,2016,"10","GCB","Transect","D","Foraging",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76,0.7256846428,0.1738595217,0.0933602154,0.1109469675,47.8019991594,44.8959990214,22.6179979632,29.3749993434,29.5849993387,28.2649993682,1771.2602489678,999.2940698617,648.0373639721,0.087020944,0.2310733333,0.2058125,42.7971127352314,"Great_Chagos_Bank","South_Brother","GCB_W",0,64.9740605140502,"Great_Chagos_Bank","Eagle_Island",42.7971127352314,"Great_Chagos_Bank","South_Brother"
355,71.8729666667,-6.2653166667,"15-Feb-16",15,2,2016,"11.45","GCB","Transect","D","Foraging",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29,0.900490284,0.1853038967,0.097819522,0.1109154389,47.9139991647,45.1719990345,26.065998127,29.4199993424,29.6049993383,28.2649993682,1870.2456605663,1041.8654230285,739.5612980411,0.087020944,0.2310733333,0.2058125,38.1929189549907,"Great_Chagos_Bank","South_Brother","GCB_W",0,60.8892998859254,"Great_Chagos_Bank","Eagle_Island",38.1929189549907,"Great_Chagos_Bank","South_Brother"
356,71.7601,-6.3566333333,"15-Feb-16",15,2,2016,"13.15","GCB","Transect","D","Foraging",NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55,1.046492815,0.1626906842,0.1120306775,0.110974938,47.455999143,43.539998957,19.7479978269,29.4449993419,29.3599993438,28.1924993698,1663.1260609393,1139.1990768282,571.7480151596,0.087020944,0.2310733333,0.2058125,31.8188361674933,"Great_Chagos_Bank","South_Brother","GCB_W",0,51.3061068081299,"Great_Chagos_Bank","Eagle_Island",31.8188361674933,"Great_Chagos_Bank","South_Brother"
357,71.7559333333,-6.3572,"15-Feb-16",15,2,2016,"13.35","GCB","Aggregate","D","Feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44,0.906942606,0.1626906842,0.1120306775,0.110974938,47.455999143,43.539998957,19.7479978269,29.4449993419,29.3599993438,28.1924993698,1663.1260609393,1139.1990768282,571.7480151596,0.087020944,0.2310733333,0.2058125,31.5103060728719,"Great_Chagos_Bank","South_Brother","GCB_W",0,50.9000773554803,"Great_Chagos_Bank","Eagle_Island",31.5103060728719,"Great_Chagos_Bank","South_Brother"
358,71.6452666667,-6.44385,"15-Feb-16",15,2,2016,"14.45","GCB","Transect","D","Feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,-39,0.1161221042,0.1750479788,0.1137761399,0.1110661552,47.4599991431,43.729998966,19.7179978255,29.3749993434,29.4449993419,28.1521752967,1770.1469791973,1153.5041152654,571.9594180829,0.0873088496,0.22978,0.2028625,32.4228654547827,"Great_Chagos_Bank","South_Brother","GCB_W",0,39.5798095972102,"Egmont_Islands","Ile_Sudest",32.4228654547827,"Great_Chagos_Bank","South_Brother"
359,71.5585833333,-6.49805,"15-Feb-16",15,2,2016,"16","GCB","Transect","D","Feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32,2.4181535244,0.1659713984,0.1231075898,0.1111258018,47.2239991319,41.981998883,20.2199978493,29.3999993429,29.5649993392,28.0656533079,1685.3570018669,1180.3588146137,587.4009869384,0.0873088496,0.22978,0.2028625,28.5349768553922,"Egmont_Islands","Ile_Sudest","Egmont",1,28.5349768553922,"Egmont_Islands","Ile_Sudest",36.3740145953653,"Great_Chagos_Bank","South_Brother"
360,71.4753333333,-6.5650333333,"15-Feb-16",15,2,2016,"17","Egmonts","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24,1.3575645685,0.1931602359,0.107046552,0.1112877148,47.7619991575,43.7239989657,23.5639980081,29.2449993463,29.4699993413,27.7649993794,1935.2781588599,1096.6695404131,684.3614560692,0.087200295,0.2209766667,0.20125,16.8970648459876,"Egmont_Islands","Ile_Sudest","Egmont",1,16.8970648459876,"Egmont_Islands","Ile_Sudest",32.6216856205636,"Great_Chagos_Bank","Danger_Island"
361,71.423,-6.7088,"16-Feb-16",16,2,2016,"7.15","Egmonts","Transect","D","Foraging",1,NA,NA,NA,NA,NA,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,5.0365624428,0.1313019395,0.1107229814,0.1117033993,46.9179991174,47.4939991448,32.9979984562,29.5099993404,29.7999993339,28.0137493738,1376.0622489659,1192.3530983013,930.2365244888,0.087200295,0.2209766667,0.20125,5.12326483408437,"Egmont_Islands","Ile_Sudest","Egmont",1,5.12326483408437,"Egmont_Islands","Ile_Sudest",40.9912754808017,"Great_Chagos_Bank","Danger_Island"
362,71.3872666667,-6.6556333333,"16-Feb-16",16,2,2016,"8.15","Egmonts","Transect","D","Foraging",7,NA,NA,NA,NA,NA,3,NA,15,NA,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,9.3500852585,0.1636068225,0.1300921142,0.1114895512,47.0219991223,46.8199991127,30.0779983175,29.3699993435,29.6099993382,27.7649993794,1660.2379751653,1358.0312242255,859.102225677,0.087200295,0.2209766667,0.20125,3.40786599808852,"Egmont_Islands","Ile_Sudest","Egmont",1,3.40786599808852,"Egmont_Islands","Ile_Sudest",33.9032836892575,"Great_Chagos_Bank","Danger_Island"
363,71.3731333333,-6.6454333333,"16-Feb-16",16,2,2016,"9.15","Egmonts","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,3,NA,NA,NA,3,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109,8.4270677567,0.1780994236,0.123296462,0.1114888402,46.5019990976,46.277999087,30.3119983287,29.2849993454,29.5999993384,28.0199993737,1766.6010434766,1286.2918101758,859.441752943,0.087200295,0.2209766667,0.20125,3.52198158782487,"Egmont_Islands","Ile_Carre_Pate","Egmont",1,3.52198158782487,"Egmont_Islands","Ile_Carre_Pate",32.168002535531,"Great_Chagos_Bank","Danger_Island"
364,71.4063166667,-6.6594666667,"16-Feb-16",16,2,2016,"9.55","Egmonts","Aggregate","D","Feeding",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-253,3.9517035484,0.1636068225,0.1300921142,0.1114895512,47.0219991223,46.8199991127,30.0779983175,29.3699993435,29.6099993382,27.7649993794,1660.2379751653,1358.0312242255,859.102225677,0.087200295,0.2209766667,0.20125,3.93144423449157,"Egmont_Islands","Ile_Sudest","Egmont",1,3.93144423449157,"Egmont_Islands","Ile_Sudest",35.3277597695279,"Great_Chagos_Bank","Danger_Island"
365,71.43675,-6.6861666667,"16-Feb-16",16,2,2016,"10.45","Egmonts","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,6.9895997047,0.1536145061,0.1213046238,0.1115978056,46.8759991154,46.2219990843,30.4639983359,29.4949993407,29.8249993334,28.0299993735,1566.641756245,1255.2589869595,863.7601530543,0.087200295,0.2209766667,0.20125,5.96692014644049,"Egmont_Islands","Ile_Sudest","Egmont",1,5.96692014644049,"Egmont_Islands","Ile_Sudest",39.6368155684981,"Great_Chagos_Bank","Danger_Island"
366,71.3855,-6.6596666667,"16-Feb-16",16,2,2016,"12.3","Egmonts","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96,8.4663305283,0.1636068225,0.1300921142,0.1114895512,47.0219991223,46.8199991127,30.0779983175,29.3699993435,29.6099993382,27.7649993794,1660.2379751653,1358.0312242255,859.102225677,0.087200295,0.2209766667,0.20125,2.93820861255044,"Egmont_Islands","Ile_Sudest","Egmont",1,2.93820861255044,"Egmont_Islands","Ile_Sudest",34.204840114629,"Great_Chagos_Bank","Danger_Island"
